

---------------------------------------------------

Inference for Stan model: anon_model_f0a4b0a480636fcaa2be8ca6b94a0f70.
4 chains, each with iter=2000; warmup=1000; thin=1; 
post-warmup draws per chain=1000, total post-warmup draws=4000.

               mean se_mean     sd   2.5%    25%    50%    75%  97.5%  n_eff   Rhat
mu[80]        -7.42  7.1e-3   0.15   -7.7  -7.51  -7.42  -7.33  -7.08    417   1.01
mu[81]        -7.42  7.1e-3   0.15   -7.7  -7.51  -7.42  -7.33  -7.08    417   1.01
mu[82]        -7.42  7.1e-3   0.15   -7.7  -7.51  -7.42  -7.33  -7.08    417   1.01
mu[83]        -7.42  7.1e-3   0.15   -7.7  -7.51  -7.42  -7.33  -7.08    417   1.01
mu[84]        -7.42  7.1e-3   0.15   -7.7  -7.51  -7.42  -7.33  -7.08    417   1.01
mu[85]        -7.42  7.1e-3   0.15   -7.7  -7.51  -7.42  -7.33  -7.08    417   1.01
mu[86]        -7.42  7.1e-3   0.15   -7.7  -7.51  -7.42  -7.33  -7.08    417   1.01
mu[87]        -7.42  7.1e-3   0.15   -7.7  -7.51  -7.42  -7.33  -7.08    417   1.01
mu[88]        -7.42  7.1e-3   0.15   -7.7  -7.51  -7.42  -7.33  -7.08    417   1.01
mu[89]        -7.42  7.1e-3   0.15   -7.7  -7.51  -7.42  -7.33  -7.08    417   1.01
mu[90]        -7.44    0.02   0.25  -7.94  -7.59  -7.43  -7.27  -6.96    246   1.02
mu[91]        -7.44    0.02   0.25  -7.94  -7.59  -7.43  -7.27  -6.96    246   1.02
mu[92]        -7.44    0.02   0.25  -7.94  -7.59  -7.43  -7.27  -6.96    246   1.02
mu[93]        -7.44    0.02   0.25  -7.94  -7.59  -7.43  -7.27  -6.96    246   1.02
mu[94]        -7.44    0.02   0.25  -7.94  -7.59  -7.43  -7.27  -6.96    246   1.02
mu[95]        -7.44    0.02   0.25  -7.94  -7.59  -7.43  -7.27  -6.96    246   1.02
mu[96]        -7.44    0.02   0.25  -7.94  -7.59  -7.43  -7.27  -6.96    246   1.02
mu[97]        -7.44    0.02   0.25  -7.94  -7.59  -7.43  -7.27  -6.96    246   1.02
mu[98]        -7.44    0.02   0.25  -7.94  -7.59  -7.43  -7.27  -6.96    246   1.02
mu[99]        -7.44    0.02   0.25  -7.94  -7.59  -7.43  -7.27  -6.96    246   1.02
mu[100]       -8.04  1.8e-3   0.12  -8.26  -8.11  -8.04  -7.97   -7.8   4000    1.0
mu[101]       -8.04  1.8e-3   0.12  -8.26  -8.11  -8.04  -7.97   -7.8   4000    1.0
mu[102]       -8.04  1.8e-3   0.12  -8.26  -8.11  -8.04  -7.97   -7.8   4000    1.0
mu[103]       -8.04  1.8e-3   0.12  -8.26  -8.11  -8.04  -7.97   -7.8   4000    1.0
mu[104]       -8.04  1.8e-3   0.12  -8.26  -8.11  -8.04  -7.97   -7.8   4000    1.0
mu[105]       -8.04  1.8e-3   0.12  -8.26  -8.11  -8.04  -7.97   -7.8   4000    1.0
mu[106]       -8.04  1.8e-3   0.12  -8.26  -8.11  -8.04  -7.97   -7.8   4000    1.0
mu[107]       -8.04  1.8e-3   0.12  -8.26  -8.11  -8.04  -7.97   -7.8   4000    1.0
mu[108]       -8.04  1.8e-3   0.12  -8.26  -8.11  -8.04  -7.97   -7.8   4000    1.0
mu[109]       -8.04  1.8e-3   0.12  -8.26  -8.11  -8.04  -7.97   -7.8   4000    1.0
mu[110]       -9.46    0.01   0.38 -10.12  -9.71   -9.5  -9.24  -8.64    721    1.0
mu[111]       -9.46    0.01   0.38 -10.12  -9.71   -9.5  -9.24  -8.64    721    1.0
mu[112]       -9.46    0.01   0.38 -10.12  -9.71   -9.5  -9.24  -8.64    721    1.0
mu[113]       -9.46    0.01   0.38 -10.12  -9.71   -9.5  -9.24  -8.64    721    1.0
mu[114]       -9.46    0.01   0.38 -10.12  -9.71   -9.5  -9.24  -8.64    721    1.0
mu[115]       -9.46    0.01   0.38 -10.12  -9.71   -9.5  -9.24  -8.64    721    1.0
mu[116]       -9.46    0.01   0.38 -10.12  -9.71   -9.5  -9.24  -8.64    721    1.0
mu[117]       -9.46    0.01   0.38 -10.12  -9.71   -9.5  -9.24  -8.64    721    1.0
mu[118]       -9.46    0.01   0.38 -10.12  -9.71   -9.5  -9.24  -8.64    721    1.0
mu[119]       -9.46    0.01   0.38 -10.12  -9.71   -9.5  -9.24  -8.64    721    1.0
mu[120]       -7.85  1.1e-3   0.06  -7.96  -7.88  -7.85  -7.81  -7.74   2467    1.0
mu[121]       -7.85  1.1e-3   0.06  -7.96  -7.88  -7.85  -7.81  -7.74   2467    1.0
mu[122]       -7.85  1.1e-3   0.06  -7.96  -7.88  -7.85  -7.81  -7.74   2467    1.0
mu[123]       -7.85  1.1e-3   0.06  -7.96  -7.88  -7.85  -7.81  -7.74   2467    1.0
mu[124]       -7.85  1.1e-3   0.06  -7.96  -7.88  -7.85  -7.81  -7.74   2467    1.0
mu[125]       -7.85  1.1e-3   0.06  -7.96  -7.88  -7.85  -7.81  -7.74   2467    1.0
mu[126]       -7.85  1.1e-3   0.06  -7.96  -7.88  -7.85  -7.81  -7.74   2467    1.0
mu[127]       -7.85  1.1e-3   0.06  -7.96  -7.88  -7.85  -7.81  -7.74   2467    1.0
mu[128]       -7.85  1.1e-3   0.06  -7.96  -7.88  -7.85  -7.81  -7.74   2467    1.0
mu[129]       -7.85  1.1e-3   0.06  -7.96  -7.88  -7.85  -7.81  -7.74   2467    1.0
mu[130]       -5.85  3.8e-3   0.18  -6.24  -5.96  -5.84  -5.73  -5.51   2322    1.0
mu[131]       -5.85  3.8e-3   0.18  -6.24  -5.96  -5.84  -5.73  -5.51   2322    1.0
mu[132]       -5.85  3.8e-3   0.18  -6.24  -5.96  -5.84  -5.73  -5.51   2322    1.0
mu[133]       -5.85  3.8e-3   0.18  -6.24  -5.96  -5.84  -5.73  -5.51   2322    1.0
mu[134]       -5.85  3.8e-3   0.18  -6.24  -5.96  -5.84  -5.73  -5.51   2322    1.0
mu[135]       -5.85  3.8e-3   0.18  -6.24  -5.96  -5.84  -5.73  -5.51   2322    1.0
mu[136]       -5.85  3.8e-3   0.18  -6.24  -5.96  -5.84  -5.73  -5.51   2322    1.0
mu[137]       -5.85  3.8e-3   0.18  -6.24  -5.96  -5.84  -5.73  -5.51   2322    1.0
mu[138]       -5.85  3.8e-3   0.18  -6.24  -5.96  -5.84  -5.73  -5.51   2322    1.0
mu[139]       -5.85  3.8e-3   0.18  -6.24  -5.96  -5.84  -5.73  -5.51   2322    1.0
mu[140]       -7.37  4.3e-4   0.03  -7.42  -7.38  -7.37  -7.35  -7.32   3356    1.0
mu[141]       -7.37  4.3e-4   0.03  -7.42  -7.38  -7.37  -7.35  -7.32   3356    1.0
mu[142]       -7.37  4.3e-4   0.03  -7.42  -7.38  -7.37  -7.35  -7.32   3356    1.0
mu[143]       -7.37  4.3e-4   0.03  -7.42  -7.38  -7.37  -7.35  -7.32   3356    1.0
mu[144]       -7.37  4.3e-4   0.03  -7.42  -7.38  -7.37  -7.35  -7.32   3356    1.0
mu[145]       -7.37  4.3e-4   0.03  -7.42  -7.38  -7.37  -7.35  -7.32   3356    1.0
mu[146]       -7.37  4.3e-4   0.03  -7.42  -7.38  -7.37  -7.35  -7.32   3356    1.0
mu[147]       -7.37  4.3e-4   0.03  -7.42  -7.38  -7.37  -7.35  -7.32   3356    1.0
mu[148]       -7.37  4.3e-4   0.03  -7.42  -7.38  -7.37  -7.35  -7.32   3356    1.0
mu[149]       -7.37  4.3e-4   0.03  -7.42  -7.38  -7.37  -7.35  -7.32   3356    1.0
mu[150]       -6.91  1.0e-3   0.06  -7.04  -6.95  -6.91  -6.87  -6.78   4000    1.0
mu[151]       -6.91  1.0e-3   0.06  -7.04  -6.95  -6.91  -6.87  -6.78   4000    1.0
mu[152]       -6.91  1.0e-3   0.06  -7.04  -6.95  -6.91  -6.87  -6.78   4000    1.0
mu[153]       -6.91  1.0e-3   0.06  -7.04  -6.95  -6.91  -6.87  -6.78   4000    1.0
mu[154]       -6.91  1.0e-3   0.06  -7.04  -6.95  -6.91  -6.87  -6.78   4000    1.0
mu[155]       -6.91  1.0e-3   0.06  -7.04  -6.95  -6.91  -6.87  -6.78   4000    1.0
mu[156]       -6.91  1.0e-3   0.06  -7.04  -6.95  -6.91  -6.87  -6.78   4000    1.0
mu[157]       -6.91  1.0e-3   0.06  -7.04  -6.95  -6.91  -6.87  -6.78   4000    1.0
mu[158]       -6.91  1.0e-3   0.06  -7.04  -6.95  -6.91  -6.87  -6.78   4000    1.0
mu[159]       -6.91  1.0e-3   0.06  -7.04  -6.95  -6.91  -6.87  -6.78   4000    1.0
mu[160]       -8.48  7.2e-4   0.05  -8.57  -8.51  -8.48  -8.45  -8.39   4000    1.0
mu[161]       -8.48  7.2e-4   0.05  -8.57  -8.51  -8.48  -8.45  -8.39   4000    1.0
mu[162]       -8.48  7.2e-4   0.05  -8.57  -8.51  -8.48  -8.45  -8.39   4000    1.0
mu[163]       -8.48  7.2e-4   0.05  -8.57  -8.51  -8.48  -8.45  -8.39   4000    1.0
mu[164]       -8.48  7.2e-4   0.05  -8.57  -8.51  -8.48  -8.45  -8.39   4000    1.0
mu[165]       -8.48  7.2e-4   0.05  -8.57  -8.51  -8.48  -8.45  -8.39   4000    1.0
mu[166]       -8.48  7.2e-4   0.05  -8.57  -8.51  -8.48  -8.45  -8.39   4000    1.0
mu[167]       -8.48  7.2e-4   0.05  -8.57  -8.51  -8.48  -8.45  -8.39   4000    1.0
mu[168]       -8.48  7.2e-4   0.05  -8.57  -8.51  -8.48  -8.45  -8.39   4000    1.0
mu[169]       -8.48  7.2e-4   0.05  -8.57  -8.51  -8.48  -8.45  -8.39   4000    1.0
mu[170]       -7.74  3.3e-3   0.17  -8.07  -7.85  -7.75  -7.63  -7.42   2517    1.0
mu[171]       -7.74  3.3e-3   0.17  -8.07  -7.85  -7.75  -7.63  -7.42   2517    1.0
mu[172]       -7.74  3.3e-3   0.17  -8.07  -7.85  -7.75  -7.63  -7.42   2517    1.0
mu[173]       -7.74  3.3e-3   0.17  -8.07  -7.85  -7.75  -7.63  -7.42   2517    1.0
mu[174]       -7.74  3.3e-3   0.17  -8.07  -7.85  -7.75  -7.63  -7.42   2517    1.0
mu[175]       -7.74  3.3e-3   0.17  -8.07  -7.85  -7.75  -7.63  -7.42   2517    1.0
mu[176]       -7.74  3.3e-3   0.17  -8.07  -7.85  -7.75  -7.63  -7.42   2517    1.0
mu[177]       -7.74  3.3e-3   0.17  -8.07  -7.85  -7.75  -7.63  -7.42   2517    1.0
mu[178]       -7.74  3.3e-3   0.17  -8.07  -7.85  -7.75  -7.63  -7.42   2517    1.0
mu[179]       -7.74  3.3e-3   0.17  -8.07  -7.85  -7.75  -7.63  -7.42   2517    1.0
mu[180]       -8.23  1.5e-3   0.09  -8.41  -8.28  -8.23  -8.17  -8.04   3560    1.0
mu[181]       -8.23  1.5e-3   0.09  -8.41  -8.28  -8.23  -8.17  -8.04   3560    1.0
mu[182]       -8.23  1.5e-3   0.09  -8.41  -8.28  -8.23  -8.17  -8.04   3560    1.0
mu[183]       -8.23  1.5e-3   0.09  -8.41  -8.28  -8.23  -8.17  -8.04   3560    1.0
mu[184]       -8.23  1.5e-3   0.09  -8.41  -8.28  -8.23  -8.17  -8.04   3560    1.0
mu[185]       -8.23  1.5e-3   0.09  -8.41  -8.28  -8.23  -8.17  -8.04   3560    1.0
mu[186]       -8.23  1.5e-3   0.09  -8.41  -8.28  -8.23  -8.17  -8.04   3560    1.0
mu[187]       -8.23  1.5e-3   0.09  -8.41  -8.28  -8.23  -8.17  -8.04   3560    1.0
mu[188]       -8.23  1.5e-3   0.09  -8.41  -8.28  -8.23  -8.17  -8.04   3560    1.0
mu[189]       -8.23  1.5e-3   0.09  -8.41  -8.28  -8.23  -8.17  -8.04   3560    1.0
mu[190]       -8.34  3.7e-3   0.17  -8.67  -8.45  -8.34  -8.24  -7.99   2010    1.0
mu[191]       -8.34  3.7e-3   0.17  -8.67  -8.45  -8.34  -8.24  -7.99   2010    1.0
mu[192]       -8.34  3.7e-3   0.17  -8.67  -8.45  -8.34  -8.24  -7.99   2010    1.0
mu[193]       -8.34  3.7e-3   0.17  -8.67  -8.45  -8.34  -8.24  -7.99   2010    1.0
mu[194]       -8.34  3.7e-3   0.17  -8.67  -8.45  -8.34  -8.24  -7.99   2010    1.0
mu[195]       -8.34  3.7e-3   0.17  -8.67  -8.45  -8.34  -8.24  -7.99   2010    1.0
mu[196]       -8.34  3.7e-3   0.17  -8.67  -8.45  -8.34  -8.24  -7.99   2010    1.0
mu[197]       -8.34  3.7e-3   0.17  -8.67  -8.45  -8.34  -8.24  -7.99   2010    1.0
mu[198]       -8.34  3.7e-3   0.17  -8.67  -8.45  -8.34  -8.24  -7.99   2010    1.0
mu[199]       -8.34  3.7e-3   0.17  -8.67  -8.45  -8.34  -8.24  -7.99   2010    1.0
mu[200]       -7.39  1.5e-3   0.07  -7.54  -7.44  -7.39  -7.34  -7.24   2541    1.0
mu[201]       -7.39  1.5e-3   0.07  -7.54  -7.44  -7.39  -7.34  -7.24   2541    1.0
mu[202]       -7.39  1.5e-3   0.07  -7.54  -7.44  -7.39  -7.34  -7.24   2541    1.0
mu[203]       -7.39  1.5e-3   0.07  -7.54  -7.44  -7.39  -7.34  -7.24   2541    1.0
mu[204]       -7.39  1.5e-3   0.07  -7.54  -7.44  -7.39  -7.34  -7.24   2541    1.0
mu[205]       -7.39  1.5e-3   0.07  -7.54  -7.44  -7.39  -7.34  -7.24   2541    1.0
mu[206]       -7.39  1.5e-3   0.07  -7.54  -7.44  -7.39  -7.34  -7.24   2541    1.0
mu[207]       -7.39  1.5e-3   0.07  -7.54  -7.44  -7.39  -7.34  -7.24   2541    1.0
mu[208]       -7.39  1.5e-3   0.07  -7.54  -7.44  -7.39  -7.34  -7.24   2541    1.0
mu[209]       -7.39  1.5e-3   0.07  -7.54  -7.44  -7.39  -7.34  -7.24   2541    1.0
mu[210]       -7.84  2.0e-3   0.05  -7.94  -7.87  -7.84   -7.8  -7.73    730   1.01
mu[211]       -7.84  2.0e-3   0.05  -7.94  -7.87  -7.84   -7.8  -7.73    730   1.01
mu[212]       -7.84  2.0e-3   0.05  -7.94  -7.87  -7.84   -7.8  -7.73    730   1.01
mu[213]       -7.84  2.0e-3   0.05  -7.94  -7.87  -7.84   -7.8  -7.73    730   1.01
mu[214]       -7.84  2.0e-3   0.05  -7.94  -7.87  -7.84   -7.8  -7.73    730   1.01
mu[215]       -7.84  2.0e-3   0.05  -7.94  -7.87  -7.84   -7.8  -7.73    730   1.01
mu[216]       -7.84  2.0e-3   0.05  -7.94  -7.87  -7.84   -7.8  -7.73    730   1.01
mu[217]       -7.84  2.0e-3   0.05  -7.94  -7.87  -7.84   -7.8  -7.73    730   1.01
mu[218]       -7.84  2.0e-3   0.05  -7.94  -7.87  -7.84   -7.8  -7.73    730   1.01
mu[219]       -7.84  2.0e-3   0.05  -7.94  -7.87  -7.84   -7.8  -7.73    730   1.01
mu[220]       -7.98  2.2e-3   0.11   -8.2  -8.05  -7.98  -7.92  -7.76   2538    1.0
mu[221]       -7.98  2.2e-3   0.11   -8.2  -8.05  -7.98  -7.92  -7.76   2538    1.0
mu[222]       -7.98  2.2e-3   0.11   -8.2  -8.05  -7.98  -7.92  -7.76   2538    1.0
mu[223]       -7.98  2.2e-3   0.11   -8.2  -8.05  -7.98  -7.92  -7.76   2538    1.0
mu[224]       -7.98  2.2e-3   0.11   -8.2  -8.05  -7.98  -7.92  -7.76   2538    1.0
mu[225]       -7.98  2.2e-3   0.11   -8.2  -8.05  -7.98  -7.92  -7.76   2538    1.0
mu[226]       -7.98  2.2e-3   0.11   -8.2  -8.05  -7.98  -7.92  -7.76   2538    1.0
mu[227]       -7.98  2.2e-3   0.11   -8.2  -8.05  -7.98  -7.92  -7.76   2538    1.0
mu[228]       -7.98  2.2e-3   0.11   -8.2  -8.05  -7.98  -7.92  -7.76   2538    1.0
mu[229]       -7.98  2.2e-3   0.11   -8.2  -8.05  -7.98  -7.92  -7.76   2538    1.0
mu[230]       -6.61  8.6e-4   0.05  -6.71  -6.64  -6.61  -6.58  -6.51   3242    1.0
mu[231]       -6.61  8.6e-4   0.05  -6.71  -6.64  -6.61  -6.58  -6.51   3242    1.0
mu[232]       -6.61  8.6e-4   0.05  -6.71  -6.64  -6.61  -6.58  -6.51   3242    1.0
mu[233]       -6.61  8.6e-4   0.05  -6.71  -6.64  -6.61  -6.58  -6.51   3242    1.0
mu[234]       -6.61  8.6e-4   0.05  -6.71  -6.64  -6.61  -6.58  -6.51   3242    1.0
mu[235]       -6.61  8.6e-4   0.05  -6.71  -6.64  -6.61  -6.58  -6.51   3242    1.0
mu[236]       -6.61  8.6e-4   0.05  -6.71  -6.64  -6.61  -6.58  -6.51   3242    1.0
mu[237]       -6.61  8.6e-4   0.05  -6.71  -6.64  -6.61  -6.58  -6.51   3242    1.0
mu[238]       -6.61  8.6e-4   0.05  -6.71  -6.64  -6.61  -6.58  -6.51   3242    1.0
mu[239]       -6.61  8.6e-4   0.05  -6.71  -6.64  -6.61  -6.58  -6.51   3242    1.0
mu[240]       -8.15  4.4e-3   0.24  -8.64   -8.3  -8.14   -8.0  -7.66   3101    1.0
mu[241]       -8.15  4.4e-3   0.24  -8.64   -8.3  -8.14   -8.0  -7.66   3101    1.0
mu[242]       -8.15  4.4e-3   0.24  -8.64   -8.3  -8.14   -8.0  -7.66   3101    1.0
mu[243]       -8.15  4.4e-3   0.24  -8.64   -8.3  -8.14   -8.0  -7.66   3101    1.0
mu[244]       -8.15  4.4e-3   0.24  -8.64   -8.3  -8.14   -8.0  -7.66   3101    1.0
mu[245]       -8.15  4.4e-3   0.24  -8.64   -8.3  -8.14   -8.0  -7.66   3101    1.0
mu[246]       -8.15  4.4e-3   0.24  -8.64   -8.3  -8.14   -8.0  -7.66   3101    1.0
mu[247]       -8.15  4.4e-3   0.24  -8.64   -8.3  -8.14   -8.0  -7.66   3101    1.0
mu[248]       -8.15  4.4e-3   0.24  -8.64   -8.3  -8.14   -8.0  -7.66   3101    1.0
mu[249]       -8.15  4.4e-3   0.24  -8.64   -8.3  -8.14   -8.0  -7.66   3101    1.0
ypred[0]      -8.27    0.05   1.13 -10.53  -8.92  -8.32  -7.62  -5.94    449   1.01
ypred[1]      -8.89    0.05   1.13 -11.15  -9.52   -8.9  -8.22  -6.57    554   1.01
ypred[2]      -6.82    0.06    1.1  -8.76  -7.49  -6.94  -6.28  -4.34    293   1.01
ypred[3]       -8.7    0.05   1.32  -11.4  -9.49  -8.69  -7.88  -6.06    800    1.0
ypred[4]      -7.84    0.05   0.99  -9.72  -8.46  -7.88  -7.26   -5.7    468   1.01
ypred[5]      -7.37    0.05   0.91  -9.01  -7.93  -7.43  -6.91  -5.28    337   1.01
ypred[6]      -5.89    0.07   0.98  -7.44  -6.53  -6.05  -5.45  -3.37    211   1.03
ypred[7]      -6.61    0.06   0.81  -8.04  -7.15  -6.71  -6.18  -4.73    215   1.03
ypred[8]      -7.63    0.04   0.86  -9.28  -8.18  -7.65   -7.1   -5.8    590   1.01
ypred[9]      -7.66    0.04   1.02  -9.62  -8.32  -7.67  -6.98  -5.61    694   1.01
ypred[10]     -8.36    0.03   0.69  -9.74   -8.8  -8.37  -7.93  -6.98    491   1.01
ypred[11]    -10.05    0.04   1.42 -12.95 -10.95 -10.05  -9.11  -7.29   1046    1.0
ypred[12]     -8.09    0.03    0.5   -9.1   -8.4  -8.11  -7.78  -7.08    385   1.01
ypred[13]     -5.72    0.05   0.86  -7.35  -6.31  -5.75  -5.19  -3.92    332   1.02
ypred[14]     -7.49    0.02   0.41  -8.27  -7.75  -7.52  -7.23  -6.61    283   1.02
ypred[15]     -6.95    0.03   0.43  -7.73  -7.24  -6.98  -6.68  -6.05    284   1.02
ypred[16]     -8.73    0.02   0.34  -9.45  -8.94  -8.72   -8.5  -8.07    471    1.0
ypred[17]     -7.87    0.02   0.64  -9.12  -8.28  -7.87  -7.47  -6.59   1739    1.0
ypred[18]      -8.4    0.01   0.39  -9.18  -8.64  -8.39  -8.14  -7.64    902    1.0
ypred[19]     -8.48    0.01   0.62   -9.7  -8.88  -8.49  -8.08  -7.23   2015    1.0
ypred[20]     -7.44    0.01    0.3  -8.02  -7.64  -7.45  -7.25  -6.83    750   1.01
ypred[21]     -7.91  7.8e-3   0.21  -8.33  -8.04  -7.91  -7.77  -7.49    742   1.01
ypred[22]     -8.05  6.4e-3   0.38  -8.87  -8.29  -8.04   -7.8  -7.32   3639    1.0
ypred[23]      -6.6  4.9e-3   0.18  -6.97  -6.72   -6.6  -6.49  -6.25   1372   1.01
ypred[24]     -8.17    0.01   0.83  -9.84   -8.7  -8.17  -7.63  -6.53   4000    1.0
log_lik[0]    -1.32    0.01   0.85  -3.37  -1.75  -1.19   -0.7  -0.13   4000    1.0
log_lik[1]     0.45  6.0e-3   0.25  -0.08   0.29   0.46   0.63    0.9   1726    1.0
log_lik[2]    -0.01  5.3e-3   0.33  -0.77   -0.2   0.03   0.24   0.51   4000    1.0
log_lik[3]     0.47  6.6e-3   0.25  -0.06   0.29   0.48   0.65   0.91   1452    1.0
log_lik[4]    -0.44  7.5e-3   0.48  -1.58  -0.72  -0.36  -0.09   0.27   4000    1.0
log_lik[5]     0.17    0.01   0.28  -0.44  -0.01    0.2   0.38   0.66    756   1.01
log_lik[6]     0.17  4.5e-3   0.28  -0.47-1.9e-3   0.21   0.37   0.64   4000    1.0
log_lik[7]     0.38  4.8e-3   0.25  -0.16   0.23   0.38   0.55   0.83   2706    1.0
log_lik[8]     0.31  4.1e-3   0.26  -0.26   0.15   0.32   0.49   0.76   4000    1.0
log_lik[9]    -0.08  5.6e-3   0.35  -0.87  -0.27  -0.02   0.19   0.47   4000    1.0
log_lik[10]   -0.35  5.2e-3   0.29   -1.0  -0.53  -0.32  -0.15   0.13   3105    1.0
log_lik[11]   -0.97  7.8e-3   0.49  -2.19  -1.23  -0.89  -0.61  -0.25   4000    1.0
log_lik[12]   -0.43  4.9e-3   0.31  -1.16  -0.62   -0.4  -0.21   0.07   4000    1.0
log_lik[13]   -0.22  6.0e-3   0.26  -0.79  -0.39  -0.19  -0.03   0.23   1924    1.0
log_lik[14]  3.5e-4    0.01   0.24  -0.51  -0.15   0.03   0.18   0.41    561   1.01
log_lik[15]   -0.28  5.5e-3   0.27  -0.88  -0.46  -0.26  -0.09   0.19   2457    1.0
log_lik[16]   -0.08    0.01   0.24  -0.61  -0.24  -0.06    0.1   0.34    594    1.0
log_lik[17]    -1.4    0.01   0.67  -3.03  -1.75  -1.27  -0.91  -0.45   4000    1.0
log_lik[18]   -0.68  6.2e-3   0.39  -1.61   -0.9  -0.63  -0.42  -0.09   4000    1.0
log_lik[19]   -0.21  8.7e-3   0.26  -0.79  -0.38  -0.19  -0.03   0.24    892    1.0
log_lik[20]     1.0  6.7e-3   0.28   0.39   0.84   1.03   1.19   1.47   1750    1.0
log_lik[21]    0.72  7.1e-3   0.35  -0.08   0.54   0.77   0.95   1.26   2404    1.0
log_lik[22]    0.74  7.0e-3   0.34  -0.05   0.56   0.79   0.97   1.27   2378    1.0
log_lik[23]    0.99  6.7e-3   0.28   0.38   0.83   1.03   1.19   1.47   1755    1.0
log_lik[24]    1.23  5.6e-3   0.26   0.66   1.07   1.24   1.41   1.68   2075    1.0
log_lik[25]    1.24  5.7e-3   0.26   0.67   1.08   1.25   1.42   1.69   2036    1.0
log_lik[26]     0.4  7.2e-3   0.46  -0.71   0.18   0.48   0.71   1.09   4000    1.0
log_lik[27]    0.15  8.9e-3   0.56  -1.27  -0.12   0.26   0.54   0.96   4000    1.0
log_lik[28]    1.25  5.9e-3   0.26   0.67    1.1   1.27   1.44   1.71   1956    1.0
log_lik[29]    1.24  5.7e-3   0.26   0.67   1.09   1.25   1.42   1.69   2029    1.0
log_lik[30]   -0.96  8.8e-3   0.26  -1.53  -1.12  -0.94  -0.77  -0.51    874   1.01
log_lik[31]   -2.75    0.01   0.85  -4.88  -3.17  -2.63  -2.14  -1.54   4000    1.0
log_lik[32]   -0.82  7.6e-3   0.24  -1.33  -0.97   -0.8  -0.66  -0.41    970    1.0
log_lik[33]   -0.79  8.8e-3   0.25  -1.32  -0.94  -0.77  -0.61  -0.37    783    1.0
log_lik[34]   -1.31  5.2e-3   0.33  -2.06   -1.5  -1.28  -1.08  -0.76   4000   1.01
log_lik[35]   -1.16  4.6e-3   0.29  -1.85  -1.32  -1.14  -0.96   -0.7   4000    1.0
log_lik[36]   -0.93  6.3e-3   0.24  -1.46  -1.08   -0.9  -0.76  -0.51   1455    1.0
log_lik[37]   -0.86  6.8e-3   0.24  -1.38  -1.01  -0.84   -0.7  -0.44   1206    1.0
log_lik[38]   -2.09    0.01   0.65   -3.7  -2.43  -1.96  -1.62  -1.22   4000    1.0
log_lik[39]   -1.19  8.7e-3    0.3  -1.86  -1.38  -1.17  -0.98  -0.68   1184   1.01
log_lik[40] -4.9e-4  5.2e-3   0.24  -0.54  -0.15   0.01   0.17   0.43   2179    1.0
log_lik[41]    0.02  5.2e-3   0.24  -0.52  -0.12   0.03   0.19   0.45   2148    1.0
log_lik[42]   -1.24  9.7e-3   0.62   -2.7  -1.57  -1.13   -0.8  -0.37   4000    1.0
log_lik[43]   -0.03  5.2e-3   0.25  -0.57  -0.18  -0.02   0.14    0.4   2227    1.0
log_lik[44] -9.9e-3  5.2e-3   0.24  -0.55  -0.15 8.0e-5   0.16   0.42   2194    1.0
log_lik[45]   -0.05  5.0e-3   0.24   -0.6  -0.19  -0.03   0.12   0.37   2414    1.0
log_lik[46]   -0.34  5.7e-3    0.3  -1.02  -0.52  -0.31  -0.13   0.15   2758    1.0
log_lik[47]   -0.28  4.9e-3   0.29  -0.95  -0.44  -0.25  -0.09   0.19   3511    1.0
log_lik[48]   -0.41  5.1e-3   0.33  -1.18  -0.58  -0.37  -0.19    0.1   4000    1.0
log_lik[49]    -1.6    0.01   0.81  -3.61  -2.01  -1.42  -1.04   -0.5   4000    1.0
log_lik[50]   -0.74    0.01   0.77  -2.62  -1.15  -0.63  -0.18   0.35   4000    1.0
log_lik[51]     0.9  5.2e-3   0.24   0.38   0.74   0.93   1.07   1.33   2179    1.0
log_lik[52]    0.78  5.3e-3   0.25   0.23   0.63   0.81   0.96   1.21   2237   1.01
log_lik[53]    0.72  5.4e-3   0.26   0.15   0.56   0.75    0.9   1.16   2331   1.01
log_lik[54]    0.05  7.4e-3   0.44  -1.03  -0.17   0.13   0.35   0.72   3513    1.0
log_lik[55]    0.49  5.7e-3    0.3  -0.21   0.31   0.53    0.7   0.98   2803    1.0
log_lik[56]    0.56  4.8e-3   0.28   -0.1   0.41   0.59   0.74   1.02   3350    1.0
log_lik[57]     0.7  5.4e-3   0.26   0.13   0.54   0.73   0.88   1.14   2365   1.01
log_lik[58]    0.88  5.1e-3   0.24   0.36   0.73    0.9   1.05   1.31   2248    1.0
log_lik[59]    0.57  4.8e-3   0.28  -0.08   0.42    0.6   0.76   1.03   3322    1.0
log_lik[60]    1.39    0.01   0.27   0.85   1.22   1.41   1.59   1.88    510   1.01
log_lik[61]    1.45    0.01   0.28    0.9   1.27   1.46   1.65   1.94    415   1.02
log_lik[62]     1.4    0.02   0.28    0.8   1.23   1.42   1.59   1.89    286   1.02
log_lik[63]     0.3    0.01    0.6  -1.21-9.0e-3   0.41   0.72   1.14   1611    1.0
log_lik[64]    1.33    0.01   0.28   0.74   1.16   1.35   1.53   1.82    351   1.02
log_lik[65]     1.4    0.02   0.28    0.8   1.22   1.42   1.59   1.89    286   1.02
